t,color,d_meas_m,theta_meas_rad,d_err_m,theta_err_rad,h_pix
1762473579.024,cyan,2.797007,0.060251,2.062478,0.009317
1762473579.135,cyan,0.822649,0.060251,0.088152,0.009319
1762473579.136,cyan,0.822649,0.060251,0.088153,0.009319
1762473579.223,cyan,2.797007,0.060251,2.062537,0.009321
1762473579.224,cyan,2.797007,0.060251,2.062537,0.009321
1762473579.315,cyan,0.894716,0.061190,0.160249,0.010255
1762473579.315,cyan,0.894716,0.061190,0.160249,0.010255
1762473579.415,cyan,0.894716,0.061190,0.160227,0.010248
1762473579.416,cyan,1.054487,0.061190,0.319998,0.010248
1762473579.512,cyan,1.054487,0.061190,0.319976,0.010240
1762473579.512,cyan,1.054487,0.061190,0.319976,0.010240
1762473579.611,cyan,2.797007,0.060251,2.062490,0.009297
1762473579.611,cyan,2.797007,0.060251,2.062490,0.009297
1762473579.709,cyan,0.797945,0.060251,0.063449,0.009296
1762473579.710,cyan,0.797945,0.060251,0.063449,0.009296
1762473579.816,cyan,0.797945,0.060251,0.063479,0.009298
1762473579.817,cyan,0.797945,0.060251,0.063479,0.009298
1762473579.916,cyan,0.795601,0.061190,0.061164,0.010239
1762473579.916,cyan,0.795601,0.061190,0.061164,0.010239
1762473580.014,cyan,0.795601,0.061190,0.061164,0.010234
1762473580.014,cyan,0.795601,0.061190,0.061164,0.010234
1762473580.119,cyan,1.165486,0.061190,0.431025,0.010227
1762473580.119,cyan,1.165486,0.061190,0.431025,0.010227
1762473580.222,cyan,1.075833,0.061190,0.341351,0.010219
1762473580.222,cyan,1.075833,0.061190,0.341351,0.010219
1762473580.317,cyan,2.797007,0.060251,2.062520,0.009276
1762473580.317,cyan,2.797007,0.060251,2.062520,0.009276
1762473580.430,cyan,0.840872,0.060251,0.106407,0.009275
1762473580.430,cyan,0.840872,0.060251,0.106407,0.009275
1762473580.529,cyan,0.848932,0.060251,0.114493,0.009277
1762473580.529,cyan,0.848932,0.060251,0.114494,0.009277
1762473580.625,cyan,0.859970,0.061190,0.125561,0.010217
1762473580.625,cyan,0.859970,0.061190,0.125561,0.010217
1762473580.721,cyan,0.962793,0.061190,0.228382,0.010213
1762473580.721,cyan,0.962793,0.061190,0.228382,0.010213
1762473580.820,cyan,1.181026,0.061190,0.446592,0.010206
1762473580.820,cyan,1.181026,0.061190,0.446592,0.010206
1762473580.927,cyan,1.102617,0.061190,0.368163,0.010198
1762473580.927,cyan,1.102617,0.061190,0.368163,0.010198
1762473581.026,cyan,2.797007,0.060251,2.062549,0.009255
1762473581.026,cyan,2.797007,0.060251,2.062549,0.009255
1762473581.120,cyan,0.843542,0.060251,0.109106,0.009254
1762473581.120,cyan,0.843542,0.060251,0.109106,0.009254
1762473581.227,cyan,0.859921,0.060251,0.125519,0.009257
1762473581.227,cyan,0.859921,0.060251,0.125519,0.009257
1762473581.331,cyan,0.795601,0.061190,0.061222,0.010197
1762473581.331,cyan,0.795601,0.061190,0.061222,0.010197
1762473581.453,cyan,1.125978,0.061190,0.391597,0.010192
1762473581.453,cyan,1.125978,0.061190,0.391597,0.010192
1762473581.554,cyan,1.218949,0.061190,0.484545,0.010185
1762473581.555,cyan,1.218949,0.061190,0.484545,0.010185
1762473581.651,cyan,1.145391,0.061190,0.410709,0.010196
1762473581.651,cyan,1.145391,0.061190,0.410709,0.010196
1762473581.739,cyan,0.894716,0.061190,0.159221,0.010247
1762473581.739,cyan,0.894716,0.061190,0.159221,0.010247
1762473581.832,cyan,0.894716,0.061190,0.158182,0.010320
1762473581.832,cyan,0.894716,0.061190,0.158182,0.010320
1762473581.934,cyan,0.998931,0.060251,0.261392,0.009455
1762473581.935,cyan,1.084554,0.060251,0.261372,0.009456
1762473582.035,cyan,1.084554,0.060251,0.345958,0.009529
1762473582.036,cyan,1.084554,0.060251,0.345958,0.009529
1762473582.133,cyan,1.160330,0.060251,0.420402,0.009615
1762473582.133,cyan,1.160330,0.060251,0.420402,0.009615
1762473582.239,cyan,1.315424,0.060251,0.572801,0.009792
1762473582.239,cyan,1.315424,0.060251,0.572801,0.009792
1762473582.331,cyan,1.553893,0.060251,0.807939,0.010007
1762473582.331,cyan,1.553893,0.060251,0.807840,0.010014
1762473582.434,cyan,2.857157,0.060251,2.104415,0.010459
1762473582.435,cyan,2.857157,0.060251,2.104415,0.010459
1762473582.526,cyan,2.856997,0.059312,2.097270,0.009979
1762473582.526,cyan,2.856997,0.059312,2.097270,0.009979
1762473582.632,cyan,2.919788,0.059312,2.150582,0.010592
1762473582.632,cyan,2.919788,0.059312,2.150582,0.010592
1762473582.736,cyan,0.868255,0.058373,0.088290,0.010332
1762473582.736,cyan,0.868255,0.058373,0.088290,0.010332
1762473582.842,cyan,1.544686,0.058373,0.752526,0.011062
1762473582.843,cyan,1.544686,0.058373,0.752526,0.011062
1762473582.937,cyan,3.089038,0.056494,2.283212,0.009979
1762473582.937,cyan,3.089038,0.056494,2.283212,0.009979
1762473583.053,cyan,1.058396,0.056494,0.235886,0.010912
1762473583.054,cyan,1.058396,0.056494,0.235532,0.010932
1762473583.133,cyan,3.162256,0.054614,2.321800,0.010012
1762473583.134,cyan,3.162256,0.054614,2.321430,0.010031
1762473583.229,cyan,3.239384,0.054614,2.380281,0.010974
1762473583.230,cyan,3.239384,0.054614,2.380281,0.010974
1762473583.331,cyan,3.239384,0.054614,2.359288,0.012025
1762473583.332,cyan,3.239384,0.054614,2.358853,0.012047
1762473583.434,cyan,1.629464,0.052735,0.729622,0.011082
1762473583.435,cyan,1.629464,0.052735,0.729238,0.011100
1762473583.528,cyan,1.397773,0.050855,0.471453,0.010388
1762473583.528,cyan,1.397773,0.050855,0.470948,0.010411
1762473583.638,cyan,3.688052,0.048034,2.735880,0.008646
1762473583.639,cyan,3.688052,0.048034,2.735360,0.008666
1762473583.745,cyan,3.848230,0.047093,2.871620,0.008693
1762473583.745,cyan,3.848230,0.047093,2.871101,0.008714
1762473583.840,cyan,0.955053,0.045212,-0.048059,0.007829
1762473583.840,cyan,0.955053,0.045212,-0.048059,0.007829
1762473583.938,cyan,0.870471,0.044272,-0.156004,0.007730
1762473583.939,cyan,0.870471,0.044272,-0.156523,0.007748
1762473584.048,cyan,0.879046,0.042390,-0.175972,0.006850
1762473584.048,cyan,0.879046,0.042390,-0.175972,0.006850
1762473584.139,cyan,0.893810,0.041449,-0.188210,0.006796
1762473584.140,cyan,0.893810,0.041449,-0.188210,0.006796
1762473584.238,cyan,0.893810,0.041449,-0.214721,0.007618
1762473584.238,cyan,0.893810,0.041449,-0.214721,0.007618
1762473584.334,cyan,0.893810,0.041449,-0.240732,0.008387
1762473584.334,cyan,0.893810,0.041449,-0.240732,0.008387
1762473584.436,cyan,0.893810,0.041449,-0.263618,0.009031
1762473584.436,cyan,0.893810,0.041449,-0.264138,0.009046
1762473584.541,cyan,0.905977,0.040508,-0.277957,0.008814
1762473584.541,cyan,0.905977,0.040508,-0.277957,0.008814
1762473584.637,cyan,0.994055,0.036744,-0.217400,0.005771
1762473584.637,cyan,0.994055,0.036744,-0.217919,0.005784
1762473584.741,cyan,1.028696,0.035802,-0.207676,0.005457
1762473584.742,cyan,1.028696,0.035802,-0.207676,0.005457
1762473584.850,cyan,1.044896,0.035802,-0.218483,0.006108
1762473584.850,cyan,1.044896,0.035802,-0.219003,0.006120
1762473584.942,cyan,1.078840,0.034861,-0.205512,0.005641
1762473584.942,cyan,1.078840,0.034861,-0.205512,0.005641
1762473585.043,cyan,1.092159,0.034861,-0.203455,0.005890
1762473585.043,cyan,1.092159,0.034861,-0.203563,0.005896
1762473585.147,cyan,1.124517,0.033919,-0.172832,0.004998
1762473585.148,cyan,1.124517,0.033919,-0.172831,0.004995
1762473585.236,cyan,1.124517,0.033919,-0.172824,0.004952
1762473585.236,cyan,1.124517,0.033919,-0.172824,0.004952
1762473585.338,cyan,1.124517,0.033919,-0.172787,0.004998
1762473585.338,cyan,1.124517,0.033919,-0.172787,0.004998
1762473585.437,cyan,1.124517,0.033919,-0.172745,0.004981
1762473585.438,cyan,1.129303,0.033919,-0.167959,0.004980
1762473585.538,cyan,1.129303,0.033919,-0.167940,0.004979
1762473585.538,cyan,1.129303,0.033919,-0.167940,0.004979
1762473585.640,cyan,1.129303,0.033919,-0.167943,0.004987
1762473585.641,cyan,1.129303,0.033919,-0.167944,0.004987
1762473585.739,cyan,1.124517,0.033919,-0.172760,0.004967
1762473585.740,cyan,1.124517,0.033919,-0.172760,0.004967
1762473585.843,cyan,1.124517,0.033919,-0.172788,0.004961
1762473585.844,cyan,1.124517,0.033919,-0.172788,0.004961
1762473585.944,cyan,1.129303,0.033919,-0.168007,0.004959
1762473585.945,cyan,1.129303,0.033919,-0.168006,0.004959
1762473586.045,cyan,1.124554,0.034861,-0.172731,0.005899
1762473586.046,cyan,1.124554,0.034861,-0.172731,0.005899
1762473586.138,cyan,1.129303,0.033919,-0.167945,0.004964
1762473586.139,cyan,1.129303,0.033919,-0.167945,0.004964
1762473586.241,cyan,1.124517,0.033919,-0.172706,0.004964
1762473586.241,cyan,1.124517,0.033919,-0.172705,0.004964
1762473586.338,cyan,1.124517,0.033919,-0.172707,0.004959
1762473586.339,cyan,1.124517,0.033919,-0.172707,0.004959
1762473586.436,cyan,1.124517,0.033919,-0.172732,0.004952
1762473586.437,cyan,1.124517,0.033919,-0.172732,0.004952
1762473586.543,cyan,1.124517,0.033919,-0.172754,0.004942
1762473586.544,cyan,1.124517,0.033919,-0.172754,0.004942
1762473586.640,cyan,1.124517,0.033919,-0.172758,0.004939
1762473586.641,cyan,1.124517,0.033919,-0.172757,0.004939
1762473586.749,cyan,1.129303,0.033919,-0.167955,0.004939
1762473586.750,cyan,1.129303,0.033919,-0.167955,0.004939
1762473586.851,cyan,1.129303,0.033919,-0.167917,0.004942
1762473586.851,cyan,1.129303,0.033919,-0.167917,0.004942
1762473586.948,cyan,1.129303,0.033919,-0.167893,0.004944
1762473586.948,cyan,1.129303,0.033919,-0.167893,0.004944
1762473587.042,cyan,1.134129,0.033919,-0.163070,0.004939
1762473587.042,cyan,1.134129,0.033919,-0.163070,0.004939
1762473587.143,cyan,1.124517,0.033919,-0.172706,0.004930
1762473587.143,cyan,1.134129,0.033919,-0.163095,0.004930
1762473587.248,cyan,1.134129,0.033919,-0.163116,0.004922
1762473587.248,cyan,1.134129,0.033919,-0.163116,0.004922
1762473587.356,cyan,1.129303,0.033919,-0.167943,0.004918
1762473587.356,cyan,1.129303,0.033919,-0.167943,0.004918
1762473587.460,cyan,1.129303,0.033919,-0.167921,0.005038
1762473587.460,cyan,1.129303,0.033919,-0.167921,0.005038
